Master Index,before_after,date_diff,flight_length,label,hierarchy,fold,class,target_class,hclass,number_flights_before,source_file,Unnamed: 0,volt1,volt2,amp1,amp2,FQtyL,FQtyR,E1 FFlow,E1 OilT,E1 OilP,E1 RPM,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,OAT,IAS,VSpd,NormAc,AltMSL,timestep,cluster
11533.0,1,1969-12-31 23:59:59.999999998,5176.0,rocker cover leak/loose/damage,,1.0,14.0,14.0,0.0,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8801.0,0,1970-01-01 00:00:00.000000001,5290.0,baffle plug need repair/replace,baffle,3.0,16.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
25598.0,before,1969-12-31 23:59:59.999999998,60.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
3874.0,same,1970-01-01 00:00:00.000000000,310.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
13864.0,before,1969-12-31 23:59:59.999999999,6614.0,rocker cover leak/loose/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
24288.0,0,1970-01-01 00:00:00.000000001,9351.0,intake gasket leak/damage,,4.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27183.0,after,1970-01-01 00:00:00.000000003,5943.0,cylinder compression issue,cylinder,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30951.0,same,1970-01-01 00:00:00.000000000,559.0,baffle rivet loose/miss/damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22621.0,after,1970-01-01 00:00:00.000000003,2769.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18161.0,same,1970-01-01 00:00:00.000000000,29.0,cowling miss/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
5456.0,0,1970-01-01 00:00:00.000000001,8216.0,intake gasket leak/damage,,2.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23591.0,1,1969-12-31 23:59:59.999999998,5393.0,intake gasket leak/damage,,3.0,10.0,10.0,0.0,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1478.0,1,1969-12-31 23:59:59.999999998,4930.0,intake gasket leak/damage,,0.0,10.0,10.0,0.0,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
6936.0,0,1970-01-01 00:00:00.000000001,6660.0,engine need repair/reinstall/clean,engine,1.0,6.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8923.0,same,1970-01-01 00:00:00.000000000,6285.0,baffle plug need repair/replace,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
29438.0,same,1970-01-01 00:00:00.000000000,107.0,oil return line issue,oil,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
24866.0,same,1970-01-01 00:00:00.000000000,5726.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11214.0,before,1969-12-31 23:59:59.999999999,528.0,rocker cover leak/loose/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
17297.0,before,1970-01-01 00:00:00.000000000,3905.0,pilot/in-flight noticed issue,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22883.0,after,1970-01-01 00:00:00.000000001,465.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
25578.0,after,1970-01-01 00:00:00.000000001,107.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
31479.0,before,1969-12-31 23:59:59.999999998,9259.0,baffle crack/damage/loose/miss,baffle,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
29594.0,same,1970-01-01 00:00:00.000000000,4932.0,cylinder head/exhaust gas temperature issue,cylinder,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
28514.0,0,1970-01-01 00:00:00.000000001,5194.0,intake tube/bolt/seal/boot loose or damage,,4.0,11.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12977.0,before,1970-01-01 00:00:00.000000000,496.0,rocker cover leak/loose/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
101.0,after,1970-01-01 00:00:00.000000006,5461.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
10842.0,1,1969-12-31 23:59:59.999999998,6518.0,rocker cover leak/loose/damage,,1.0,14.0,14.0,0.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30079.0,after,1970-01-01 00:00:00.000000001,5508.0,baffle seal loose/damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16270.0,after,1970-01-01 00:00:00.000000001,5741.0,baffle screw miss/loose,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18369.0,before,1969-12-31 23:59:59.999999998,6126.0,engine/propeller overspeed or damage,engine,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8327.0,after,1970-01-01 00:00:00.000000001,8887.0,baffle plug need repair/replace,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23736.0,before,1969-12-31 23:59:59.999999998,5616.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
26856.0,after,1970-01-01 00:00:00.000000003,4886.0,cylinder compression issue,cylinder,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
29973.0,after,1970-01-01 00:00:00.000000002,8606.0,baffle seal loose/damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
29347.0,after,1970-01-01 00:00:00.000000001,3340.0,oil dipstick/tube need repair,oil,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12156.0,after,1970-01-01 00:00:00.000000001,14.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4885.0,same,1970-01-01 00:00:00.000000000,154.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0,0,1970-01-01 00:00:00.000000001,5912.0,intake gasket leak/damage,,0.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
19710.0,after,1970-01-01 00:00:00.000000001,5617.0,baffle tie/tie rod loose or damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7431.0,1,1969-12-31 23:59:59.999999999,6920.0,engine run rough,engine,1.0,7.0,7.0,3.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18990.0,0,1970-01-01 00:00:00.000000001,5774.0,cylinder crack/fail/need part repair,cylinder,0.0,3.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8963.0,before,1969-12-31 23:59:59.999999999,60.0,baffle plug need repair/replace,baffle,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
20152.0,after,1970-01-01 00:00:00.000000002,5892.0,oil leak/pressure issue,oil,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
31953.0,same,1970-01-01 00:00:00.000000000,621.0,baffle crack/damage/loose/miss,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
31291.0,after,1970-01-01 00:00:00.000000019,5834.0,cylinder/exhaust push rod/tube damage,cylinder,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4321.0,0,1970-01-01 00:00:00.000000002,5010.0,intake gasket leak/damage,,1.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
25778.0,0,1970-01-01 00:00:00.000000002,4589.0,intake gasket leak/damage,,4.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12032.0,before,1969-12-31 23:59:59.999999998,5599.0,rocker cover leak/loose/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4004.0,1,1969-12-31 23:59:59.999999998,1050.0,intake gasket leak/damage,,1.0,10.0,10.0,0.0,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
2678.0,same,1970-01-01 00:00:00.000000000,60.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22829.0,before,1970-01-01 00:00:00.000000000,574.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16337.0,1,1969-12-31 23:59:59.999999999,3748.0,baffle screw miss/loose,baffle,0.0,18.0,18.0,1.0,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12415.0,before,1969-12-31 23:59:59.999999997,4729.0,rocker cover leak/loose/damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4005.0,before,1969-12-31 23:59:59.999999999,5537.0,intake gasket leak/damage,,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
20354.0,0,1970-01-01 00:00:00.000000001,8185.0,intake gasket leak/damage,,2.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
20934.0,before,1969-12-31 23:59:59.999999997,3750.0,intake gasket leak/damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8138.0,same,1970-01-01 00:00:00.000000000,4293.0,baffle plug need repair/replace,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12234.0,after,1970-01-01 00:00:00.000000002,4559.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22202.0,0,1970-01-01 00:00:00.000000001,6332.0,intake gasket leak/damage,,3.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8643.0,after,1970-01-01 00:00:00.000000001,4792.0,baffle plug need repair/replace,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12473.0,after,1970-01-01 00:00:00.000000002,3903.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
567.0,before,1969-12-31 23:59:59.999999999,5473.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16425.0,before,1969-12-31 23:59:59.999999998,3639.0,baffle screw miss/loose,baffle,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
31624.0,1,1969-12-31 23:59:59.999999998,4683.0,baffle crack/damage/loose/miss,baffle,0.0,15.0,15.0,1.0,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
9253.0,after,1970-01-01 00:00:00.000000004,5787.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
9694.0,after,1970-01-01 00:00:00.000000004,14.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
26098.0,1,1969-12-31 23:59:59.999999999,6457.0,intake gasket leak/damage,,4.0,10.0,10.0,0.0,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
26013.0,1,1969-12-31 23:59:59.999999999,1742.0,intake gasket leak/damage,,4.0,10.0,10.0,0.0,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18185.0,after,1970-01-01 00:00:00.000000001,29.0,cowling miss/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
21716.0,before,1969-12-31 23:59:59.999999998,2520.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
5875.0,1,1969-12-31 23:59:59.999999999,4541.0,intake gasket leak/damage,,2.0,10.0,10.0,0.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23448.0,1,1969-12-31 23:59:59.999999999,5102.0,intake gasket leak/damage,,3.0,10.0,10.0,0.0,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14396.0,after,1970-01-01 00:00:00.000000001,10895.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
3650.0,before,1969-12-31 23:59:59.999999999,8248.0,intake gasket leak/damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
4682.0,1,1969-12-31 23:59:59.999999998,5175.0,intake gasket leak/damage,,1.0,10.0,10.0,0.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16410.0,same,1970-01-01 00:00:00.000000000,310.0,baffle screw miss/loose,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32340.0,before,1969-12-31 23:59:59.999999996,9723.0,baffle crack/damage/loose/miss,baffle,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
190.0,before,1970-01-01 00:00:00.000000000,450.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32296.0,before,1969-12-31 23:59:59.999999996,6482.0,baffle crack/damage/loose/miss,baffle,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
549.0,before,1969-12-31 23:59:59.999999999,5783.0,intake gasket leak/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22624.0,same,1970-01-01 00:00:00.000000000,745.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15427.0,1,1969-12-31 23:59:59.999999999,6053.0,oil cooler need maintenance,oil,3.0,12.0,12.0,4.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22580.0,before,1969-12-31 23:59:59.999999994,5706.0,intake gasket leak/damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22828.0,before,1969-12-31 23:59:59.999999998,4198.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
26162.0,same,1970-01-01 00:00:00.000000000,3919.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
3218.0,1,1969-12-31 23:59:59.999999999,7449.0,intake gasket leak/damage,,1.0,10.0,10.0,0.0,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
5429.0,0,1970-01-01 00:00:00.000000001,9044.0,intake gasket leak/damage,,2.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
5426.0,0,1970-01-01 00:00:00.000000002,3376.0,intake gasket leak/damage,,2.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18949.0,1,1969-12-31 23:59:59.999999998,5025.0,cylinder crack/fail/need part repair,cylinder,0.0,3.0,3.0,2.0,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
3681.0,1,1969-12-31 23:59:59.999999999,5133.0,intake gasket leak/damage,,1.0,10.0,10.0,0.0,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
2698.0,same,1970-01-01 00:00:00.000000000,5679.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1559.0,1,1969-12-31 23:59:59.999999999,5693.0,intake gasket leak/damage,,0.0,10.0,10.0,0.0,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1949.0,same,1970-01-01 00:00:00.000000000,8858.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
2802.0,after,1970-01-01 00:00:00.000000001,14.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
544.0,before,1969-12-31 23:59:59.999999997,5547.0,intake gasket leak/damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1871.0,after,1970-01-01 00:00:00.000000001,6316.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32542.0,0,1970-01-01 00:00:00.000000001,13355.0,baffle crack/damage/loose/miss,baffle,3.0,15.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15215.0,0,1970-01-01 00:00:00.000000002,5974.0,rocker cover leak/loose/damage,,4.0,14.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7354.0,1,1969-12-31 23:59:59.999999999,4715.0,engine run rough,engine,0.0,7.0,7.0,3.0,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
20225.0,after,1970-01-01 00:00:00.000000002,29.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
24080.0,before,1969-12-31 23:59:59.999999998,29.0,intake gasket leak/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
6147.0,after,1970-01-01 00:00:00.000000001,5812.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30546.0,same,1970-01-01 00:00:00.000000000,29.0,baffle seal loose/damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8055.0,before,1970-01-01 00:00:00.000000000,3247.0,baffle plug need repair/replace,baffle,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15748.0,before,1970-01-01 00:00:00.000000000,45.0,engine failure/fire/time out,engine,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7784.0,0,1970-01-01 00:00:00.000000001,10288.0,engine run rough,engine,4.0,7.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
19433.0,before,1969-12-31 23:59:59.999999998,2785.0,baffle tie/tie rod loose or damage,baffle,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
2265.0,after,1970-01-01 00:00:00.000000001,4708.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
5752.0,0,1970-01-01 00:00:00.000000001,6210.0,intake gasket leak/damage,,2.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
19938.0,before,1969-12-31 23:59:59.999999996,1244.0,baffle tie/tie rod loose or damage,baffle,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
14407.0,before,1969-12-31 23:59:59.999999998,7532.0,rocker cover leak/loose/damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
22400.0,1,1969-12-31 23:59:59.999999999,5944.0,intake gasket leak/damage,,3.0,10.0,10.0,0.0,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32602.0,after,1970-01-01 00:00:00.000000003,3745.0,baffle crack/damage/loose/miss,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
28249.0,0,1970-01-01 00:00:00.000000001,6556.0,intake tube/bolt/seal/boot loose or damage,,3.0,11.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12400.0,same,1970-01-01 00:00:00.000000000,325.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
28367.0,before,1969-12-31 23:59:59.999999997,1462.0,intake tube/bolt/seal/boot loose or damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18566.0,same,1970-01-01 00:00:00.000000000,5641.0,engine/propeller overspeed or damage,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30433.0,same,1970-01-01 00:00:00.000000000,6159.0,baffle seal loose/damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
29682.0,before,1969-12-31 23:59:59.999999999,29.0,cylinder head/exhaust gas temperature issue,cylinder,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30514.0,before,1969-12-31 23:59:59.999999999,6028.0,baffle seal loose/damage,baffle,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
12086.0,before,1969-12-31 23:59:59.999999999,5196.0,rocker cover leak/loose/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7624.0,same,1970-01-01 00:00:00.000000000,528.0,engine run rough,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
5788.0,same,1970-01-01 00:00:00.000000000,5570.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
5037.0,before,1969-12-31 23:59:59.999999999,4340.0,intake gasket leak/damage,,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8626.0,after,1970-01-01 00:00:00.000000002,6548.0,baffle plug need repair/replace,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
29878.0,before,1970-01-01 00:00:00.000000000,372.0,baffle seal loose/damage,baffle,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
32227.0,after,1970-01-01 00:00:00.000000001,5213.0,baffle crack/damage/loose/miss,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18122.0,before,1969-12-31 23:59:59.999999996,4839.0,cowling miss/loose/damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1905.0,same,1970-01-01 00:00:00.000000000,6535.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
5477.0,before,1969-12-31 23:59:59.999999997,12.0,intake gasket leak/damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
26740.0,same,1970-01-01 00:00:00.000000000,263.0,baffle spring damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
19080.0,after,1970-01-01 00:00:00.000000003,4245.0,cylinder crack/fail/need part repair,cylinder,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
15180.0,after,1970-01-01 00:00:00.000000001,4088.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
9086.0,after,1970-01-01 00:00:00.000000001,2722.0,baffle bracket loose/damage,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7808.0,before,1969-12-31 23:59:59.999999998,2178.0,engine run rough,engine,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23882.0,after,1970-01-01 00:00:00.000000002,2844.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
11227.0,after,1970-01-01 00:00:00.000000003,5571.0,rocker cover leak/loose/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7775.0,before,1969-12-31 23:59:59.999999999,5241.0,engine run rough,engine,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
21755.0,0,1970-01-01 00:00:00.000000001,3697.0,intake gasket leak/damage,,3.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
31246.0,after,1970-01-01 00:00:00.000000006,5811.0,cylinder/exhaust push rod/tube damage,cylinder,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
23571.0,before,1969-12-31 23:59:59.999999999,29.0,intake gasket leak/damage,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1660.0,0,1970-01-01 00:00:00.000000001,5647.0,intake gasket leak/damage,,0.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
16590.0,after,1970-01-01 00:00:00.000000001,5430.0,baffle screw miss/loose,baffle,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
28375.0,before,1969-12-31 23:59:59.999999997,4013.0,intake tube/bolt/seal/boot loose or damage,,,,,,4.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
30412.0,before,1969-12-31 23:59:59.999999999,4864.0,baffle seal loose/damage,baffle,,,,,1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
6480.0,after,1970-01-01 00:00:00.000000001,6317.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
7861.0,after,1970-01-01 00:00:00.000000001,123.0,engine run rough,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
27333.0,same,1970-01-01 00:00:00.000000000,341.0,cylinder compression issue,cylinder,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
17583.0,before,1970-01-01 00:00:00.000000000,4294.0,pilot/in-flight noticed issue,,,,,,0.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
3450.0,before,1969-12-31 23:59:59.999999999,5567.0,intake gasket leak/damage,,,,,,3.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
28397.0,before,1969-12-31 23:59:59.999999999,5461.0,intake tube/bolt/seal/boot loose or damage,,,,,,2.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
18379.0,same,1970-01-01 00:00:00.000000000,403.0,engine/propeller overspeed or damage,engine,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
8543.0,0,1970-01-01 00:00:00.000000001,4538.0,baffle plug need repair/replace,baffle,2.0,16.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
1969.0,0,1970-01-01 00:00:00.000000002,5545.0,intake gasket leak/damage,,0.0,10.0,0.0,0.0,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
24101.0,same,1970-01-01 00:00:00.000000000,325.0,intake gasket leak/damage,,,,,,-1.0,flight_header.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
